"term","estimate","std.error","statistic","p.value","age","cause","anio_def","coef","se"
"factor(month)10",-2.26068717142156,6.78617090221086,-0.333131482245024,0.739776921386429,"07.de 80 anios y mas","metabolic",NA,NA,NA
"factor(month)11",-5.51037801262931,7.4528482531382,-0.739365384275607,0.461527548474218,"07.de 80 anios y mas","metabolic",NA,NA,NA
"factor(month)12",3.65902574753883,7.28208025375267,0.502469846532277,0.616512182978553,"07.de 80 anios y mas","metabolic",NA,NA,NA
"covid:factor(anio_def)2020",-0.0734796679994456,0.132825456291171,-0.553204709783708,0.581436591027182,"07.de 80 anios y mas","metabolic",NA,NA,NA
"covid:factor(anio_def)2021",-0.0756809680177102,0.132886082759674,-0.569517638311153,0.570363405543382,"07.de 80 anios y mas","metabolic",NA,NA,NA
"covid:factor(anio_def)2022",-0.0608510202316568,0.133122536423859,-0.457105324660498,0.64864999212505,"07.de 80 anios y mas","metabolic",NA,NA,NA
"covid:factor(anio_def)2023",0.00340610729043256,0.134978342583303,0.025234472621639,0.979921433758783,"07.de 80 anios y mas","metabolic",NA,NA,NA
NA,NA,NA,NA,NA,"07.de 80 anios y mas","metabolic",2015,0.0729237422862366,0.132757602283172
NA,NA,NA,NA,NA,"07.de 80 anios y mas","metabolic",2016,NA,0.132757602283172
NA,NA,NA,NA,NA,"07.de 80 anios y mas","metabolic",2017,NA,0.132757602283172
NA,NA,NA,NA,NA,"07.de 80 anios y mas","metabolic",2018,NA,0.132757602283172
NA,NA,NA,NA,NA,"07.de 80 anios y mas","metabolic",2019,NA,0.132757602283172
NA,NA,NA,NA,NA,"07.de 80 anios y mas","metabolic",2020,-0.000555925713208977,0.00205660124785218
NA,NA,NA,NA,NA,"07.de 80 anios y mas","metabolic",2021,-0.00275722573147359,0.00246490178284433
NA,NA,NA,NA,NA,"07.de 80 anios y mas","metabolic",2022,0.0120727220545798,0.00502187841766167
NA,NA,NA,NA,NA,"07.de 80 anios y mas","metabolic",2023,0.0763298495766692,0.0145464744293761
NA,NA,NA,NA,NA,"07.de 80 anios y mas","metabolic",2024,NA,0.132757602283172
"(Intercept)",2.87359733657863,3.80105373468206,0.756000187621391,0.451539496110809,"07.de 80 anios y mas","anemia",NA,NA,NA
"covid",0.164614097127385,0.0583330526405419,2.82196952972381,0.00582445489957401,"07.de 80 anios y mas","anemia",NA,NA,NA
"factor(anio_def)2016",-1.90000000000055,3.11263161279391,-0.610415955486328,0.543059329344071,"07.de 80 anios y mas","anemia",NA,NA,NA
"factor(anio_def)2017",-3.88333333333397,3.42175476215164,-1.13489528130066,0.259304847690416,"07.de 80 anios y mas","anemia",NA,NA,NA
"factor(anio_def)2018",-3.70000000000073,3.05857980220696,-1.20971177450755,0.229423049082518,"07.de 80 anios y mas","anemia",NA,NA,NA
"factor(anio_def)2019",0.899999999998726,3.3284746522736,0.270394127647617,0.787449847169082,"07.de 80 anios y mas","anemia",NA,NA,NA
"factor(anio_def)2020",-7.59098276912672,4.63725682535943,-1.63695543615667,0.10498352258538,"07.de 80 anios y mas","anemia",NA,NA,NA
"factor(anio_def)2021",1.69517685838169,3.44773725418772,0.491678087221606,0.624093118148247,"07.de 80 anios y mas","anemia",NA,NA,NA
"factor(anio_def)2022",0.397877188294023,4.16215481583756,0.0955940386407653,0.924046498030635,"07.de 80 anios y mas","anemia",NA,NA,NA
"factor(anio_def)2023",5.61762746805352,3.24547934072078,1.73090840467526,0.0867493380851363,"07.de 80 anios y mas","anemia",NA,NA,NA
"factor(anio_def)2024",6.48042635145131,3.43104815628308,1.88875995214001,0.0620071516509886,"07.de 80 anios y mas","anemia",NA,NA,NA
"factor(month)2",-2.8873315475548,4.45166636183634,-0.648595674713538,0.518181136833051,"07.de 80 anios y mas","anemia",NA,NA,NA
"factor(month)3",4.71790095701618,4.29815189110398,1.09765803455689,0.275157649117171,"07.de 80 anios y mas","anemia",NA,NA,NA
"factor(month)4",-2.33660390523008,4.24140014694068,-0.550903905380273,0.583006556806499,"07.de 80 anios y mas","anemia",NA,NA,NA
"factor(month)5",0.978004100169267,4.60831446645812,0.21222599006377,0.832390245527735,"07.de 80 anios y mas","anemia",NA,NA,NA
"factor(month)6",-0.288209081375243,5.05835995800934,-0.0569767837338063,0.954684627880203,"07.de 80 anios y mas","anemia",NA,NA,NA
"factor(month)7",-1.12760591364954,4.05261282817337,-0.278241707623915,0.781437941878008,"07.de 80 anios y mas","anemia",NA,NA,NA
"factor(month)8",-2.41075351795945,4.07739753103107,-0.591248093817782,0.555773333253002,"07.de 80 anios y mas","anemia",NA,NA,NA
"factor(month)9",-8.11316074470767,3.75021021546705,-2.1633882578759,0.0330472216033444,"07.de 80 anios y mas","anemia",NA,NA,NA
"factor(month)10",1.16628852331773,4.59438971010372,0.253850586673763,0.800165418398386,"07.de 80 anios y mas","anemia",NA,NA,NA
"factor(month)11",-3.41081647253788,3.98766744716201,-0.855341253435095,0.394537178625734,"07.de 80 anios y mas","anemia",NA,NA,NA
"factor(month)12",-0.170880441190757,3.87170739897837,-0.044135680613635,0.96488987346504,"07.de 80 anios y mas","anemia",NA,NA,NA
"covid:factor(anio_def)2020",-0.163483836518119,0.0584333214649856,-2.79778442196002,0.0062419257836861,"07.de 80 anios y mas","anemia",NA,NA,NA
"covid:factor(anio_def)2021",-0.165540981407933,0.0584150177768344,-2.833877104007,0.0056284507052904,"07.de 80 anios y mas","anemia",NA,NA,NA
"covid:factor(anio_def)2022",-0.160369184535464,0.0583784039810939,-2.74706353033222,0.00720763663317274,"07.de 80 anios y mas","anemia",NA,NA,NA
"covid:factor(anio_def)2023",-0.148805044018662,0.0595413535973119,-2.499188127718,0.0141825162717466,"07.de 80 anios y mas","anemia",NA,NA,NA
NA,NA,NA,NA,NA,"07.de 80 anios y mas","anemia",2015,0.164614097127385,0.0583330526405419
NA,NA,NA,NA,NA,"07.de 80 anios y mas","anemia",2016,NA,0.0583330526405419
NA,NA,NA,NA,NA,"07.de 80 anios y mas","anemia",2017,NA,0.0583330526405419
NA,NA,NA,NA,NA,"07.de 80 anios y mas","anemia",2018,NA,0.0583330526405419
NA,NA,NA,NA,NA,"07.de 80 anios y mas","anemia",2019,NA,0.0583330526405419
NA,NA,NA,NA,NA,"07.de 80 anios y mas","anemia",2020,0.00113026060926552,0.00152237514531202
NA,NA,NA,NA,NA,"07.de 80 anios y mas","anemia",2021,-0.000926884280548435,0.0010529132195623
NA,NA,NA,NA,NA,"07.de 80 anios y mas","anemia",2022,0.00424491259192034,0.00206708330711297
NA,NA,NA,NA,NA,"07.de 80 anios y mas","anemia",2023,0.0158090531087231,0.00848860242712511
NA,NA,NA,NA,NA,"07.de 80 anios y mas","anemia",2024,NA,0.0583330526405419
"(Intercept)",0,2.48402437069289e-15,0,1,"08.sin especificar","covid",NA,NA,NA
"covid",0.999999999999999,1.35822714994441e-15,736253873323713,0,"08.sin especificar","covid",NA,NA,NA
"factor(anio_def)2016",-2.30903366012617e-15,2.40683797460082e-15,-0.959363980663937,0.339836569031171,"08.sin especificar","covid",NA,NA,NA
"factor(anio_def)2017",-2.30903366012617e-15,2.40683797460082e-15,-0.959363980663937,0.339836569031171,"08.sin especificar","covid",NA,NA,NA
"factor(anio_def)2018",-2.30903366012617e-15,2.40683797460082e-15,-0.959363980663937,0.339836569031171,"08.sin especificar","covid",NA,NA,NA
"factor(anio_def)2019",-2.30903366012617e-15,2.40683797460082e-15,-0.959363980663937,0.339836569031171,"08.sin especificar","covid",NA,NA,NA
"factor(anio_def)2020",-2.5550806539213e-15,2.67902824280337e-15,-0.95373412385068,0.342664396785958,"08.sin especificar","covid",NA,NA,NA
"factor(anio_def)2021",-2.44028066160146e-15,2.51990439152415e-15,-0.9684020829558,0.3353286935109,"08.sin especificar","covid",NA,NA,NA
"factor(anio_def)2022",-1.84926152356983e-15,2.1003113958241e-15,-0.880470166112793,0.380850235747308,"08.sin especificar","covid",NA,NA,NA
"factor(anio_def)2023",-2.37019329653431e-15,2.45251217274685e-15,-0.966434875582968,0.33630651851594,"08.sin especificar","covid",NA,NA,NA
"factor(anio_def)2024",-1.8132989143415e-15,2.02392166658696e-15,-0.895933347756168,0.372577005023441,"08.sin especificar","covid",NA,NA,NA
"factor(month)2",3.27445787670161e-15,3.0373134325287e-15,1.07807704059553,0.283758164931024,"08.sin especificar","covid",NA,NA,NA
"factor(month)3",-2.18192268889391e-16,6.66058208044525e-16,-0.327587388390543,0.743952128481314,"08.sin especificar","covid",NA,NA,NA
"factor(month)4",-5.32703887863911e-18,6.67866132474136e-16,-0.00797620753564024,0.99365287814284,"08.sin especificar","covid",NA,NA,NA
"factor(month)5",6.51904890853385e-17,6.82625709532381e-16,0.0954996100718151,0.92412129518596,"08.sin especificar","covid",NA,NA,NA
"factor(month)6",-1.41179501536982e-16,6.66773486274864e-16,-0.211735326078613,0.832771934918523,"08.sin especificar","covid",NA,NA,NA
"factor(month)7",-3.65320722931191e-16,7.01861905514313e-16,-0.520502281233642,0.603937389980253,"08.sin especificar","covid",NA,NA,NA
"factor(month)8",1.05901231409309e-16,7.02680575032126e-16,0.150710344318921,0.880527153310089,"08.sin especificar","covid",NA,NA,NA
"factor(month)9",-3.27994305793684e-16,7.25002870346066e-16,-0.452404147913404,0.652020202202607,"08.sin especificar","covid",NA,NA,NA
"factor(month)10",-1.90285736275107e-16,7.18922478819667e-16,-0.264681856363039,0.791834056588546,"08.sin especificar","covid",NA,NA,NA
"factor(month)11",4.00449964208141e-16,7.16952883149533e-16,0.558544325045444,0.577800838383232,"08.sin especificar","covid",NA,NA,NA
"factor(month)12",-9.40190446133556e-17,6.44474374128928e-16,-0.145884845678204,0.884324681852037,"08.sin especificar","covid",NA,NA,NA
"covid:factor(anio_def)2020",1.02569941786152e-15,1.36416745434506e-15,0.751886738387231,0.453997714349977,"08.sin especificar","covid",NA,NA,NA
"covid:factor(anio_def)2021",1.04997790216494e-15,1.36120456634621e-15,0.771359373986917,0.442428666218467,"08.sin especificar","covid",NA,NA,NA
"covid:factor(anio_def)2022",9.01748436533079e-16,1.27296181605948e-15,0.708386084450267,0.480458529866433,"08.sin especificar","covid",NA,NA,NA
"covid:factor(anio_def)2023",1.55073315423004e-15,1.52795237556139e-15,1.01490935125533,0.312754257574718,"08.sin especificar","covid",NA,NA,NA
NA,NA,NA,NA,NA,"08.sin especificar","covid",2015,0.999999999999999,1.35822714994441e-15
NA,NA,NA,NA,NA,"08.sin especificar","covid",2016,NA,1.35822714994441e-15
NA,NA,NA,NA,NA,"08.sin especificar","covid",2017,NA,1.35822714994441e-15
NA,NA,NA,NA,NA,"08.sin especificar","covid",2018,NA,1.35822714994441e-15
NA,NA,NA,NA,NA,"08.sin especificar","covid",2019,NA,1.35822714994441e-15
NA,NA,NA,NA,NA,"08.sin especificar","covid",2020,1,1.48674145064185e-17
NA,NA,NA,NA,NA,"08.sin especificar","covid",2021,1,1.51381931402938e-17
NA,NA,NA,NA,NA,"08.sin especificar","covid",2022,1,1.22122766578854e-16
NA,NA,NA,NA,NA,"08.sin especificar","covid",2023,1,3.43110383833717e-16
NA,NA,NA,NA,NA,"08.sin especificar","covid",2024,NA,1.35822714994441e-15
"(Intercept)",-1.30843908860308,4.78718620497422,-0.273321118623612,0.785205999761914,"08.sin especificar","resp",NA,NA,NA
"covid",2.818444231995,2.09305245868496,1.34657123394117,0.181356283809963,"08.sin especificar","resp",NA,NA,NA
"factor(anio_def)2016",4.77499999999987,4.83020379816136,0.988571124435266,0.32541086360271,"08.sin especificar","resp",NA,NA,NA
"factor(anio_def)2017",12.1333333333332,5.9198858666526,2.04958906415437,0.0431904205164544,"08.sin especificar","resp",NA,NA,NA
"factor(anio_def)2018",5.74166666666638,4.93797112074909,1.16275825157021,0.247871027629915,"08.sin especificar","resp",NA,NA,NA
"factor(anio_def)2019",-0.483333333333649,4.75655704644567,-0.101614114708204,0.919279414671885,"08.sin especificar","resp",NA,NA,NA
"factor(anio_def)2020",2.4504627928699,6.28666740466312,0.389787248972687,0.697575641870106,"08.sin especificar","resp",NA,NA,NA
"factor(anio_def)2021",-4.06862189232532,5.13465915019852,-0.792384026536213,0.430132043259848,"08.sin especificar","resp",NA,NA,NA
"factor(anio_def)2022",-12.3299300323596,4.84017373836379,-2.5474147621254,0.0124753721610106,"08.sin especificar","resp",NA,NA,NA
"factor(anio_def)2023",-3.27994741256335,4.63109002739601,-0.708245228047879,0.480545576155646,"08.sin especificar","resp",NA,NA,NA
"factor(anio_def)2024",-4.29781474399911,4.69154626556637,-0.916076385208635,0.361971034817492,"08.sin especificar","resp",NA,NA,NA
"factor(month)2",-3.01586262270976,3.38457841147945,-0.891060054180123,0.375172060129234,"08.sin especificar","resp",NA,NA,NA
"factor(month)3",0.942501468602951,3.98778962181133,0.23634683822033,0.813677788246464,"08.sin especificar","resp",NA,NA,NA
"factor(month)4",-1.49364270769183,4.72577851588434,-0.316062782602143,0.752655589139472,"08.sin especificar","resp",NA,NA,NA
"factor(month)5",-4.39797654017376,4.75229251878224,-0.925443146185102,0.357105252282425,"08.sin especificar","resp",NA,NA,NA
"factor(month)6",-4.28576824831938,4.06362388551166,-1.05466656586987,0.294281142067596,"08.sin especificar","resp",NA,NA,NA
"factor(month)7",-4.52495765334616,5.18482014702481,-0.872731845084869,0.385033156825968,"08.sin especificar","resp",NA,NA,NA
"factor(month)8",-8.62832297114059,5.27707717579678,-1.63505718861082,0.105381596602819,"08.sin especificar","resp",NA,NA,NA
"factor(month)9",-8.13577531053116,4.75371867628439,-1.71145493971264,0.0902949784273765,"08.sin especificar","resp",NA,NA,NA
"factor(month)10",-2.58374542489568,4.29630853942786,-0.601387307541874,0.549029644970786,"08.sin especificar","resp",NA,NA,NA
"factor(month)11",-2.50301465087381,3.90319861326867,-0.641272683989222,0.52290604348361,"08.sin especificar","resp",NA,NA,NA
"factor(month)12",1.12783372347186,4.05399614211218,0.278202959237215,0.781467594150452,"08.sin especificar","resp",NA,NA,NA
"covid:factor(anio_def)2020",-2.53350338364881,2.10559497476471,-1.20322446339991,0.23191112491613,"08.sin especificar","resp",NA,NA,NA
"covid:factor(anio_def)2021",-2.78839732360512,2.09945422345881,-1.3281534278996,0.187343260214839,"08.sin especificar","resp",NA,NA,NA
"covid:factor(anio_def)2022",-2.21696522228731,2.0281685940138,-1.09308724572047,0.277148912421511,"08.sin especificar","resp",NA,NA,NA
"covid:factor(anio_def)2023",-0.565321248410815,3.06487507513949,-0.184451644700424,0.854056511884941,"08.sin especificar","resp",NA,NA,NA
NA,NA,NA,NA,NA,"08.sin especificar","resp",2015,2.818444231995,2.09305245868496
NA,NA,NA,NA,NA,"08.sin especificar","resp",2016,NA,2.09305245868496
NA,NA,NA,NA,NA,"08.sin especificar","resp",2017,NA,2.09305245868496
NA,NA,NA,NA,NA,"08.sin especificar","resp",2018,NA,2.09305245868496
NA,NA,NA,NA,NA,"08.sin especificar","resp",2019,NA,2.09305245868496
NA,NA,NA,NA,NA,"08.sin especificar","resp",2020,0.284940848346193,0.0765431107761332
NA,NA,NA,NA,NA,"08.sin especificar","resp",2021,0.0300469083898887,0.0649857234380964
NA,NA,NA,NA,NA,"08.sin especificar","resp",2022,0.601479009707693,0.255692449816258
NA,NA,NA,NA,NA,"08.sin especificar","resp",2023,2.25312298358419,2.23718669174474
NA,NA,NA,NA,NA,"08.sin especificar","resp",2024,NA,2.09305245868496
"(Intercept)",-2.41873278221315,5.54635022409399,-0.436094491780539,0.663768091535838,"08.sin especificar","circ",NA,NA,NA
"covid",-2.27779963848617,3.81836953985361,-0.596537243111753,0.552250347062492,"08.sin especificar","circ",NA,NA,NA
"factor(anio_def)2016",8.25833333333313,5.93933837489552,1.39044668144175,0.167676636874347,"08.sin especificar","circ",NA,NA,NA
"factor(anio_def)2017",10.4333333333329,6.25623324790336,1.66767013311555,0.0987094764583478,"08.sin especificar","circ",NA,NA,NA
"factor(anio_def)2018",5.85833333333273,5.40247177619883,1.08438018300109,0.280969689474645,"08.sin especificar","circ",NA,NA,NA
"factor(anio_def)2019",1.1999999999992,5.65746477806763,0.212109142004959,0.832481138440939,"08.sin especificar","circ",NA,NA,NA
"factor(anio_def)2020",10.4155706002518,7.13024844446369,1.46075844080006,0.147416292202961,"08.sin especificar","circ",NA,NA,NA
"factor(anio_def)2021",-0.80315382472896,5.67813291819126,-0.141446816462479,0.887819670549888,"08.sin especificar","circ",NA,NA,NA
"factor(anio_def)2022",-12.1776608969939,5.44263832392389,-2.23745547145128,0.0276191014448692,"08.sin especificar","circ",NA,NA,NA
"factor(anio_def)2023",-3.7426957218939,5.04333113999863,-0.742107868390914,0.459872293198213,"08.sin especificar","circ",NA,NA,NA
"factor(anio_def)2024",-3.08240012050662,5.58853160390207,-0.55155814424569,0.58255992918274,"08.sin especificar","circ",NA,NA,NA
"factor(month)2",-3.22673166846406,4.66290008415188,-0.692001031596404,0.49064248590166,"08.sin especificar","circ",NA,NA,NA
"factor(month)3",-3.94576956396036,4.33652241511042,-0.909892578950244,0.365206379099933,"08.sin especificar","circ",NA,NA,NA
"factor(month)4",-1.44678789671315,4.86861844149036,-0.297166005941979,0.766995468160234,"08.sin especificar","circ",NA,NA,NA
"factor(month)5",-0.723945366376121,4.19295792731633,-0.172657436331463,0.863291915712412,"08.sin especificar","circ",NA,NA,NA
"factor(month)6",-2.10584692056719,4.29491895587823,-0.49031121243511,0.625056227591928,"08.sin especificar","circ",NA,NA,NA
"factor(month)7",2.47224619357488,5.86351098027563,0.42163239770358,0.674256005928481,"08.sin especificar","circ",NA,NA,NA
"factor(month)8",-7.96350779767549,6.1109902555299,-1.30314522928084,0.195708243594561,"08.sin especificar","circ",NA,NA,NA
"factor(month)9",-6.54310109938469,6.12766374567959,-1.06779702198868,0.288346718828359,"08.sin especificar","circ",NA,NA,NA
"factor(month)10",-4.33103426374423,6.40098002612588,-0.676620493434901,0.500308373347648,"08.sin especificar","circ",NA,NA,NA
"factor(month)11",-3.2743402299569,5.53775868258713,-0.591275354820481,0.555755146758178,"08.sin especificar","circ",NA,NA,NA
"factor(month)12",-1.68638800122428,5.340376856408,-0.315780711093592,0.752869017735125,"08.sin especificar","circ",NA,NA,NA
"covid:factor(anio_def)2020",2.57991341810877,3.83212007319853,0.673233972012629,0.502450334172692,"08.sin especificar","circ",NA,NA,NA
"covid:factor(anio_def)2021",2.3831579865584,3.81770567782992,0.624238269701568,0.53398323149875,"08.sin especificar","circ",NA,NA,NA
"covid:factor(anio_def)2022",2.62359790758389,3.75517591313601,0.698661785299129,0.486488400090131,"08.sin especificar","circ",NA,NA,NA
"covid:factor(anio_def)2023",6.84858252605499,4.92165162209807,1.39152119083461,0.167351779873633,"08.sin especificar","circ",NA,NA,NA
NA,NA,NA,NA,NA,"08.sin especificar","circ",2015,-2.27779963848617,3.81836953985361
NA,NA,NA,NA,NA,"08.sin especificar","circ",2016,NA,3.81836953985361
NA,NA,NA,NA,NA,"08.sin especificar","circ",2017,NA,3.81836953985361
NA,NA,NA,NA,NA,"08.sin especificar","circ",2018,NA,3.81836953985361
NA,NA,NA,NA,NA,"08.sin especificar","circ",2019,NA,3.81836953985361
NA,NA,NA,NA,NA,"08.sin especificar","circ",2020,0.302113779622603,0.141574642926162
NA,NA,NA,NA,NA,"08.sin especificar","circ",2021,0.105358348072236,0.0749969409770421
NA,NA,NA,NA,NA,"08.sin especificar","circ",2022,0.345798269097724,0.29437384864771
NA,NA,NA,NA,NA,"08.sin especificar","circ",2023,4.57078288756883,2.85458668612169
NA,NA,NA,NA,NA,"08.sin especificar","circ",2024,NA,3.81836953985361
"(Intercept)",0.000892552304719893,0.78049806273057,0.00114356761065787,0.999089988678583,"08.sin especificar","diabetes",NA,NA,NA
"covid",0.0645656416644812,0.558368199472475,0.115632734323839,0.908190283477304,"08.sin especificar","diabetes",NA,NA,NA
"factor(anio_def)2016",0.858333333333235,0.808133360615522,1.06211842644323,0.290903075078637,"08.sin especificar","diabetes",NA,NA,NA
"factor(anio_def)2017",1.2999999999998,0.621785145981512,2.09075435204825,0.0392484557293786,"08.sin especificar","diabetes",NA,NA,NA
"factor(anio_def)2018",-0.175000000000181,0.553494578045254,-0.316172925520281,0.752572255031138,"08.sin especificar","diabetes",NA,NA,NA
"factor(anio_def)2019",0.516666666666387,0.640601214456174,0.806534010562251,0.421970887960744,"08.sin especificar","diabetes",NA,NA,NA
