"age","grupo_etario","anio_def","mes_def","obs","covid","resp","circ","diabetes","alzheimer","metabolic","anemia","fecha","month","pred","pred.lower","pred.upper","excess","post2021"
"04.de 50 a 59 anios","04.de 50 a 59 anios",2023,"07",2425,8,327,610,79,1,6,2,2023-07-01,7,2351.50000000001,2194.06496792681,2508.93503207322,73.4999999999877,1
"04.de 50 a 59 anios","04.de 50 a 59 anios",2023,"08",2352,9,261,602,80,0,4,1,2023-08-01,8,2255.30000000001,2097.86496792681,2412.73503207322,96.6999999999889,1
"04.de 50 a 59 anios","04.de 50 a 59 anios",2023,"09",2294,6,254,590,54,1,12,2,2023-09-01,9,2061.30000000001,1903.86496792681,2218.73503207322,232.699999999989,1
"04.de 50 a 59 anios","04.de 50 a 59 anios",2023,"10",2235,8,226,580,59,1,5,3,2023-10-01,10,2028.10000000001,1870.66496792681,2185.53503207322,206.899999999989,1
"04.de 50 a 59 anios","04.de 50 a 59 anios",2023,"11",2143,2,193,521,64,1,5,5,2023-11-01,11,1886.70000000001,1729.2649679268,2044.13503207322,256.299999999991,1
"04.de 50 a 59 anios","04.de 50 a 59 anios",2023,"12",2256,1,205,521,80,0,6,5,2023-12-01,12,2042.70000000001,1885.2649679268,2200.13503207322,213.29999999999,1
"04.de 50 a 59 anios","04.de 50 a 59 anios",2024,"01",2285,6,238,522,59,1,5,5,2024-01-01,1,2008.18333333333,1834.52837752338,2181.83828914329,276.816666666666,1
"04.de 50 a 59 anios","04.de 50 a 59 anios",2024,"02",2200,11,224,514,73,1,8,4,2024-02-01,2,1753.38333333336,1579.72837752342,1927.0382891433,446.61666666664,1
"04.de 50 a 59 anios","04.de 50 a 59 anios",2024,"03",2470,6,270,562,62,0,7,3,2024-03-01,3,2027.18333333335,1853.5283775234,2200.83828914329,442.816666666651,1
"04.de 50 a 59 anios","04.de 50 a 59 anios",2024,"04",2442,3,263,622,87,1,7,3,2024-04-01,4,1947.18333333334,1773.52837752339,2120.83828914329,494.816666666656,1
"04.de 50 a 59 anios","04.de 50 a 59 anios",2024,"05",2510,1,314,628,79,0,7,0,2024-05-01,5,2177.98333333334,2004.3283775234,2351.63828914329,332.016666666656,1
"04.de 50 a 59 anios","04.de 50 a 59 anios",2024,"06",2495,1,360,609,90,0,7,3,2024-06-01,6,2323.78333333334,2150.12837752339,2497.43828914329,171.216666666656,1
"04.de 50 a 59 anios","04.de 50 a 59 anios",2024,"07",2474,0,350,675,84,1,6,4,2024-07-01,7,2318.18333333335,2144.5283775234,2491.83828914329,155.816666666653,1
"04.de 50 a 59 anios","04.de 50 a 59 anios",2024,"08",2353,1,292,616,87,1,6,4,2024-08-01,8,2221.98333333335,2048.3283775234,2395.63828914329,131.016666666655,1
"04.de 50 a 59 anios","04.de 50 a 59 anios",2024,"09",2293,2,263,565,82,1,4,1,2024-09-01,9,2027.98333333335,1854.3283775234,2201.63828914329,265.016666666655,1
"04.de 50 a 59 anios","04.de 50 a 59 anios",2024,"10",2161,3,239,529,58,0,5,7,2024-10-01,10,1994.78333333335,1821.1283775234,2168.43828914329,166.216666666655,1
"04.de 50 a 59 anios","04.de 50 a 59 anios",2024,"11",2079,1,216,484,68,1,11,0,2024-11-01,11,1853.38333333334,1679.7283775234,2027.03828914329,225.616666666657,1
"04.de 50 a 59 anios","04.de 50 a 59 anios",2024,"12",1904,1,202,432,50,1,7,4,2024-12-01,12,2009.38333333334,1835.72837752339,2183.03828914329,-105.383333333344,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2015,"01",4219,0,460,1074,197,1,9,6,2015-01-01,1,4320.61666666667,4119.65454998879,4521.57878334455,-101.616666666669,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2015,"02",3762,0,388,963,147,1,10,1,2015-02-01,2,3934.21666666665,3733.25454998876,4135.17878334455,-172.216666666653,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2015,"03",4173,0,462,1055,172,3,4,9,2015-03-01,3,4231.41666666666,4030.45454998878,4432.37878334455,-58.4166666666642,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2015,"04",4241,0,483,1094,165,6,16,5,2015-04-01,4,4196.41666666666,3995.45454998878,4397.37878334454,44.5833333333376,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2015,"05",4326,0,500,1231,183,1,7,5,2015-05-01,5,4659.41666666666,4458.45454998878,4860.37878334455,-333.416666666663,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2015,"06",4626,0,617,1266,208,5,10,9,2015-06-01,6,5164.81666666666,4963.85454998878,5365.77878334454,-538.816666666662,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2015,"07",5202,0,781,1490,235,6,11,7,2015-07-01,7,5319.61666666666,5118.65454998877,5520.57878334455,-117.616666666662,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2015,"08",4966,0,826,1331,203,5,14,15,2015-08-01,8,4973.41666666666,4772.45454998877,5174.37878334455,-7.41666666666151,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2015,"09",4674,0,709,1252,217,5,13,7,2015-09-01,9,4633.01666666666,4432.05454998877,4833.97878334455,40.9833333333381,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2015,"10",4643,0,661,1174,216,5,8,6,2015-10-01,10,4564.41666666666,4363.45454998878,4765.37878334455,78.5833333333376,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2015,"11",4226,0,501,1099,186,4,13,0,2015-11-01,11,4214.01666666666,4013.05454998878,4414.97878334455,11.9833333333363,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2015,"12",4525,0,513,1177,195,7,20,8,2015-12-01,12,4386.81666666666,4185.85454998878,4587.77878334455,138.183333333337,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2016,"01",4494,0,490,1189,200,4,17,5,2016-01-01,1,4337.10833333334,4147.21698202097,4526.99968464571,156.891666666663,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2016,"02",4212,0,480,1065,172,4,21,10,2016-02-01,2,3950.70833333332,3760.81698202095,4140.5996846457,261.291666666679,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2016,"03",4297,0,480,1162,149,5,11,8,2016-03-01,3,4247.90833333333,4058.01698202096,4437.7996846457,49.0916666666672,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2016,"04",4351,0,515,1198,145,8,10,9,2016-04-01,4,4212.90833333333,4023.01698202096,4402.7996846457,138.091666666669,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2016,"05",5358,0,905,1438,235,8,13,9,2016-05-01,5,4675.90833333333,4486.01698202096,4865.7996846457,682.091666666668,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2016,"06",5740,0,1106,1547,211,5,23,12,2016-06-01,6,5181.30833333333,4991.41698202096,5371.1996846457,558.691666666669,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2016,"07",5382,0,929,1520,200,5,14,7,2016-07-01,7,5336.10833333333,5146.21698202096,5525.9996846457,45.8916666666692,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2016,"08",4893,0,747,1344,212,8,15,7,2016-08-01,8,4989.90833333333,4800.01698202096,5179.7996846457,-96.9083333333301,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2016,"09",4687,0,669,1268,199,7,14,5,2016-09-01,9,4649.50833333333,4459.61698202096,4839.3996846457,37.4916666666695,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2016,"10",4531,0,625,1269,175,5,17,6,2016-10-01,10,4580.90833333333,4391.01698202096,4770.7996846457,-49.908333333331,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2016,"11",4269,0,511,1174,163,3,9,9,2016-11-01,11,4230.50833333333,4040.61698202096,4420.3996846457,38.4916666666677,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2016,"12",4285,0,549,1142,187,6,15,8,2016-12-01,12,4403.30833333333,4213.41698202096,4593.1996846457,-118.308333333332,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2017,"01",4262,0,482,1102,163,5,15,3,2017-01-01,1,4353.60000000001,4167.54523308688,4539.65476691313,-91.6000000000058,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2017,"02",3921,0,438,990,127,0,18,5,2017-02-01,2,3967.19999999999,3781.14523308686,4153.25476691312,-46.1999999999898,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2017,"03",4265,0,472,1130,166,3,12,10,2017-03-01,3,4264.4,4078.34523308687,4450.45476691313,0.599999999998545,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2017,"04",4153,0,523,1030,143,8,6,13,2017-04-01,4,4229.4,4043.34523308687,4415.45476691313,-76.3999999999996,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2017,"05",4748,0,675,1272,174,3,13,13,2017-05-01,5,4692.4,4506.34523308687,4878.45476691313,55.5999999999995,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2017,"06",5497,0,970,1564,227,3,17,8,2017-06-01,6,5197.8,5011.74523308687,5383.85476691313,299.200000000001,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2017,"07",5266,0,919,1386,215,9,19,8,2017-07-01,7,5352.6,5166.54523308687,5538.65476691313,-86.5999999999995,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2017,"08",4731,0,744,1282,180,8,17,1,2017-08-01,8,5006.4,4820.34523308687,5192.45476691313,-275.399999999999,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2017,"09",4381,0,628,1140,184,3,18,5,2017-09-01,9,4666,4479.94523308687,4852.05476691313,-284.999999999999,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2017,"10",4618,0,705,1219,149,5,23,5,2017-10-01,10,4597.4,4411.34523308687,4783.45476691313,20.6000000000004,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2017,"11",4225,0,554,1102,172,3,14,11,2017-11-01,11,4247,4060.94523308687,4433.05476691313,-22.0000000000009,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2017,"12",4396,0,549,1179,166,3,16,6,2017-12-01,12,4419.8,4233.74523308687,4605.85476691313,-23.8000000000002,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2018,"01",4448,0,513,1157,169,5,15,5,2018-01-01,1,4370.09166666667,4180.2003153543,4559.98301797905,77.9083333333256,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2018,"02",3997,0,439,1046,134,3,14,3,2018-02-01,2,3983.69166666666,3793.80031535429,4173.58301797902,13.3083333333416,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2018,"03",4337,0,525,1127,137,4,11,6,2018-03-01,3,4280.89166666667,4091.0003153543,4470.78301797904,56.1083333333299,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2018,"04",4246,0,499,1064,157,3,12,6,2018-04-01,4,4245.89166666667,4056.0003153543,4435.78301797904,0.108333333331757,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2018,"05",4526,0,569,1236,167,4,22,8,2018-05-01,5,4708.89166666667,4519.0003153543,4898.78301797904,-182.891666666669,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2018,"06",4953,0,729,1334,221,3,14,10,2018-06-01,6,5214.29166666667,5024.4003153543,5404.18301797904,-261.291666666668,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2018,"07",5240,0,831,1425,234,4,10,2,2018-07-01,7,5369.09166666667,5179.2003153543,5558.98301797904,-129.091666666668,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2018,"08",5350,0,932,1397,235,2,11,2,2018-08-01,8,5022.89166666667,4833.0003153543,5212.78301797904,327.108333333333,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2018,"09",4869,0,865,1279,203,3,19,8,2018-09-01,9,4682.49166666667,4492.6003153543,4872.38301797904,186.508333333332,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2018,"10",4570,0,652,1227,174,4,15,6,2018-10-01,10,4613.89166666667,4424.0003153543,4803.78301797904,-43.8916666666682,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2018,"11",4212,0,556,1094,176,2,14,5,2018-11-01,11,4263.49166666667,4073.6003153543,4453.38301797904,-51.4916666666695,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2018,"12",4458,0,568,1168,177,5,13,4,2018-12-01,12,4436.29166666667,4246.4003153543,4626.18301797904,21.7083333333312,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2019,"01",4345,0,503,1168,183,1,18,8,2019-01-01,1,4386.58333333334,4185.62121665546,4587.54545001123,-41.583333333343,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2019,"02",3944,0,465,1017,163,7,10,7,2019-02-01,2,4000.18333333333,3799.22121665545,4201.1454500112,-56.183333333327,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2019,"03",4250,0,515,1140,133,7,8,5,2019-03-01,3,4297.38333333334,4096.42121665546,4498.34545001122,-47.3833333333387,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2019,"04",4156,0,532,1069,151,6,11,3,2019-04-01,4,4262.38333333334,4061.42121665546,4463.34545001122,-106.383333333337,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2019,"05",4504,0,582,1198,170,7,15,15,2019-05-01,5,4725.38333333334,4524.42121665546,4926.34545001122,-221.383333333338,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2019,"06",5173,0,828,1458,215,10,11,10,2019-06-01,6,5230.78333333334,5029.82121665546,5431.74545001122,-57.7833333333365,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2019,"07",5673,0,983,1590,225,4,31,7,2019-07-01,7,5385.58333333334,5184.62121665545,5586.54545001122,287.416666666663,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2019,"08",5092,0,835,1344,225,5,16,4,2019-08-01,8,5039.38333333334,4838.42121665545,5240.34545001122,52.6166666666641,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2019,"09",4719,0,753,1258,190,3,18,4,2019-09-01,9,4698.98333333334,4498.02121665545,4899.94545001122,20.0166666666637,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2019,"10",4625,0,589,1258,177,4,17,6,2019-10-01,10,4630.38333333334,4429.42121665545,4831.34545001122,-5.38333333333685,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2019,"11",4303,0,571,1076,148,5,20,8,2019-11-01,11,4279.98333333334,4079.02121665546,4480.94545001122,23.0166666666619,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2019,"12",4435,0,550,1115,159,11,10,6,2019-12-01,12,4452.78333333334,4251.82121665546,4653.74545001122,-17.7833333333374,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2020,"01",4261,0,479,1097,161,2,20,11,2020-01-01,1,4403.07500000001,4184.90644726989,4621.24355273013,-142.075000000012,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2020,"02",4063,0,491,1068,160,5,15,5,2020-02-01,2,4016.675,3798.50644726989,4234.8435527301,46.3250000000044,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2020,"03",4353,9,580,1067,164,7,17,7,2020-03-01,3,4313.87500000001,4095.7064472699,4532.04355273012,39.1249999999927,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2020,"04",4145,58,516,1077,176,5,16,6,2020-04-01,4,4278.87500000001,4060.70644726989,4497.04355273012,-133.875000000005,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2020,"05",4417,106,531,1173,197,2,11,6,2020-05-01,5,4741.87500000001,4523.70644726989,4960.04355273012,-324.875000000006,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2020,"06",4559,260,572,1222,192,2,15,5,2020-06-01,6,5247.27500000001,5029.10644726989,5465.44355273012,-688.275000000005,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2020,"07",5695,823,653,1421,230,5,12,6,2020-07-01,7,5402.07500000001,5183.90644726989,5620.24355273012,292.924999999995,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2020,"08",6267,1610,733,1289,233,9,9,8,2020-08-01,8,5055.875,4837.70644726989,5274.04355273012,1211.125,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2020,"09",7421,2595,815,1276,263,3,17,6,2020-09-01,9,4715.475,4497.30644726989,4933.64355273012,2705.525,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2020,"10",7733,2937,760,1322,248,7,17,6,2020-10-01,10,4646.87500000001,4428.70644726989,4865.04355273012,3086.12499999999,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2020,"11",6133,1828,627,1101,173,6,10,2,2020-11-01,11,4296.47500000001,4078.3064472699,4514.64355273012,1836.52499999999,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2020,"12",5631,1051,651,1181,184,1,8,1,2020-12-01,12,4469.27500000001,4251.10644726989,4687.44355273012,1161.72499999999,0
"05.de 60 a 69 anios","05.de 60 a 69 anios",2021,"01",6028,1292,776,1231,166,2,16,9,2021-01-01,1,4419.56666666668,4179.37099542065,4659.76233791271,1608.43333333332,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2021,"02",5170,946,638,1099,148,0,12,10,2021-02-01,2,4033.16666666666,3792.97099542065,4273.36233791268,1136.83333333334,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2021,"03",5650,920,663,1285,171,3,10,8,2021-03-01,3,4330.36666666668,4090.17099542066,4570.56233791269,1319.63333333332,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2021,"04",7686,2849,868,1239,181,6,12,7,2021-04-01,4,4295.36666666667,4055.17099542065,4535.5623379127,3390.63333333333,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2021,"05",10702,5075,1121,1587,217,7,15,9,2021-05-01,5,4758.36666666667,4518.17099542065,4998.5623379127,5943.63333333333,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2021,"06",9580,4147,1012,1526,261,6,14,11,2021-06-01,6,5263.76666666667,5023.57099542065,5503.9623379127,4316.23333333333,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2021,"07",7622,2230,956,1537,245,5,23,13,2021-07-01,7,5418.56666666667,5178.37099542065,5658.7623379127,2203.43333333333,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2021,"08",6422,1224,852,1468,201,2,20,1,2021-08-01,8,5072.36666666667,4832.17099542065,5312.5623379127,1349.63333333333,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2021,"09",4847,376,663,1261,171,2,14,7,2021-09-01,9,4731.96666666667,4491.77099542065,4972.1623379127,115.033333333326,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2021,"10",4647,100,608,1237,183,3,14,5,2021-10-01,10,4663.36666666667,4423.17099542065,4903.5623379127,-16.3666666666741,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2021,"11",4548,82,628,1180,147,3,7,6,2021-11-01,11,4312.96666666668,4072.77099542065,4553.1623379127,235.033333333325,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2021,"12",4718,150,588,1205,177,5,12,7,2021-12-01,12,4485.76666666667,4245.57099542065,4725.9623379127,232.233333333325,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2022,"01",7012,1563,827,1478,247,8,24,10,2022-01-01,1,4436.05833333335,4170.21044149558,4701.90622517112,2575.94166666665,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2022,"02",5327,876,777,1180,169,9,16,7,2022-02-01,2,4049.65833333333,3783.81044149559,4315.50622517108,1277.34166666667,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2022,"03",5013,132,772,1279,164,5,24,7,2022-03-01,3,4346.85833333334,4081.01044149559,4612.7062251711,666.141666666656,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2022,"04",4854,33,791,1303,179,3,16,4,2022-04-01,4,4311.85833333334,4046.01044149558,4577.7062251711,542.141666666657,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2022,"05",5032,44,773,1400,197,3,18,5,2022-05-01,5,4774.85833333334,4509.01044149558,5040.7062251711,257.141666666656,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2022,"06",5412,116,846,1590,193,10,15,5,2022-06-01,6,5280.25833333334,5014.41044149558,5546.1062251711,131.741666666658,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2022,"07",5383,165,901,1443,192,4,15,6,2022-07-01,7,5435.05833333334,5169.21044149558,5700.9062251711,-52.0583333333425,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2022,"08",4963,186,758,1321,173,2,17,5,2022-08-01,8,5088.85833333334,4823.01044149558,5354.7062251711,-125.858333333342,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2022,"09",4748,64,750,1337,152,5,12,3,2022-09-01,9,4748.45833333334,4482.61044149558,5014.3062251711,-0.458333333342125,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2022,"10",4951,23,791,1385,156,1,17,5,2022-10-01,10,4679.85833333334,4414.01044149558,4945.7062251711,271.141666666657,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2022,"11",4382,11,651,1106,135,4,8,5,2022-11-01,11,4329.45833333334,4063.61044149558,4595.30622517111,52.5416666666561,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2022,"12",4906,131,714,1279,156,5,17,6,2022-12-01,12,4502.25833333334,4236.41044149558,4768.1062251711,403.741666666657,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2023,"01",4736,99,622,1178,161,8,15,6,2023-01-01,1,4452.55000000002,4158.37158351077,4746.72841648927,283.449999999983,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2023,"02",3990,15,523,1005,147,4,17,7,2023-02-01,2,4066.15,3771.97158351078,4360.32841648923,-76.1500000000015,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2023,"03",4527,20,592,1154,147,4,16,8,2023-03-01,3,4363.35000000001,4069.17158351078,4657.52841648925,163.649999999987,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2023,"04",4575,10,629,1170,159,1,19,6,2023-04-01,4,4328.35000000001,4034.17158351077,4622.52841648925,246.649999999989,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2023,"05",4840,11,743,1311,153,6,10,10,2023-05-01,5,4791.35000000001,4497.17158351077,5085.52841648925,48.6499999999878,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2023,"06",5159,12,871,1383,182,5,14,9,2023-06-01,6,5296.75000000001,5002.57158351077,5590.92841648925,-137.750000000011,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2023,"07",5196,24,887,1403,184,6,10,9,2023-07-01,7,5451.55000000001,5157.37158351077,5745.72841648925,-255.550000000011,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2023,"08",4818,20,761,1323,154,5,16,8,2023-08-01,8,5105.35000000001,4811.17158351077,5399.52841648925,-287.35000000001,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2023,"09",4685,16,697,1291,151,5,16,4,2023-09-01,9,4764.95000000001,4470.77158351077,5059.12841648925,-79.9500000000107,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2023,"10",4535,9,707,1215,146,4,9,5,2023-10-01,10,4696.35000000001,4402.17158351077,4990.52841648925,-161.350000000011,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2023,"11",4429,5,620,1154,146,5,15,3,2023-11-01,11,4345.95000000001,4051.77158351077,4640.12841648925,83.0499999999874,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2023,"12",4523,11,623,1148,158,4,13,8,2023-12-01,12,4518.75000000001,4224.57158351077,4812.92841648925,4.24999999998818,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2024,"01",4636,19,657,1135,164,8,11,7,2024-01-01,1,4469.04166666669,4144.55518330268,4793.52815003069,166.958333333314,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2024,"02",4452,33,622,1176,164,6,27,6,2024-02-01,2,4082.64166666667,3758.1551833027,4407.12815003064,369.35833333333,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2024,"03",5106,7,739,1370,173,3,20,10,2024-03-01,3,4379.84166666668,4055.35518330269,4704.32815003067,726.158333333318,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2024,"04",5163,5,811,1359,165,6,27,9,2024-04-01,4,4344.84166666668,4020.35518330269,4669.32815003067,818.15833333332,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2024,"05",5423,4,859,1511,204,14,17,11,2024-05-01,5,4807.84166666668,4483.35518330269,5132.32815003067,615.158333333319,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2024,"06",5274,3,1052,1407,162,6,21,9,2024-06-01,6,5313.24166666668,4988.75518330269,5637.72815003067,-39.2416666666795,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2024,"07",5618,2,1037,1567,205,4,20,11,2024-07-01,7,5468.04166666668,5143.55518330269,5792.52815003067,149.95833333332,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2024,"08",4980,1,854,1305,182,4,18,5,2024-08-01,8,5121.84166666668,4797.35518330269,5446.32815003067,-141.841666666679,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2024,"09",4574,4,793,1241,158,5,8,9,2024-09-01,9,4781.44166666668,4456.95518330269,5105.92815003067,-207.441666666679,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2024,"10",4410,5,693,1148,159,3,8,4,2024-10-01,10,4712.84166666668,4388.35518330269,5037.32815003067,-302.84166666668,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2024,"11",4103,4,575,1014,136,5,11,7,2024-11-01,11,4362.44166666668,4037.95518330269,4686.92815003067,-259.441666666681,1
"05.de 60 a 69 anios","05.de 60 a 69 anios",2024,"12",3889,2,544,966,119,4,12,5,2024-12-01,12,4535.24166666668,4210.75518330269,4859.72815003067,-646.24166666668,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2015,"01",5667,0,854,1707,168,26,28,21,2015-01-01,1,5877.90000000005,5565.13989742562,6190.66010257448,-210.900000000052,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2015,"02",5019,0,745,1500,158,16,15,16,2015-02-01,2,5183.89999999997,4871.13989742552,5496.66010257441,-164.899999999965,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2015,"03",5539,0,779,1658,192,30,33,13,2015-03-01,3,5729.70000000001,5416.93989742557,6042.46010257445,-190.700000000012,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2015,"04",5802,0,877,1733,212,23,29,18,2015-04-01,4,5806.30000000002,5493.53989742559,6119.06010257446,-4.30000000002383,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2015,"05",6244,0,948,1928,254,16,34,15,2015-05-01,5,6577.10000000003,6264.33989742559,6889.86010257446,-333.100000000027,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2015,"06",6576,0,1110,2070,265,23,26,24,2015-06-01,6,7442.70000000002,7129.93989742559,7755.46010257446,-866.700000000023,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2015,"07",7429,0,1396,2414,290,25,48,27,2015-07-01,7,7662.70000000002,7349.93989742558,7975.46010257446,-233.70000000002,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2015,"08",7121,0,1446,2208,276,29,31,17,2015-08-01,8,7172.30000000002,6859.53989742558,7485.06010257446,-51.3000000000211,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2015,"09",6681,0,1319,2057,224,16,37,16,2015-09-01,9,6561.10000000002,6248.33989742558,6873.86010257446,119.899999999979,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2015,"10",6486,0,1134,2025,219,23,28,18,2015-10-01,10,6396.90000000002,6084.13989742558,6709.66010257446,89.0999999999785,0
